HOUSE_MANAGE_NO,HOUSE_TY,LTTOT_TOP_AMOUNT,MODEL_NO,PBLANC_NO,SPSPLY_HSHLDCO,SUPLY_AR,SUPLY_HSHLDCO
2021910167,084.9913B,56000,02,2021910167,0,,33
2021910167,084.9741C,55600,03,2021910167,0,,15
2021910166,064.9900D,36600,01,2021910166,0,,1
2021910166,070.0500A,34200,02,2021910166,0,,11
2021910166,070.0500B,40800,03,2021910166,0,,1
2021910165,042.3272 ,26928,01,2021910165,0,,37
2021910165,057.3187 ,34121,02,2021910165,0,,38
2021910165,059.7155 ,35179,03,2021910165,0,,15
2021910164,063.6407A,24700,01,2021910164,0,,29
2021910163,052.5900 ,31500,01,2021910163,0,,17
2021910163,059.9200A,38500,02,2021910163,0,,27
2021910163,059.9400B,38500,03,2021910163,0,,8
2021910163,069.5500 ,42900,04,2021910163,0,,18
2021910163,084.8900 ,51500,05,2021910163,0,,9
2021910162,084.9517A,37520,01,2021910162,0,,5
2021910162,084.9761B,36720,02,2021910162,0,,3
2021910162,084.9261C,35520,03,2021910162,0,,1
2021910162,084.9894D,33380,04,2021910162,0,,1
2021910162,084.9751E,35000,05,2021910162,0,,1
2021910162,084.9238F,36190,06,2021910162,0,,8
2021910162,084.9032G,36510,07,2021910162,0,,1
2021910161,084.4086A,34730,01,2021910161,0,,10
2021910160,057.0107A,26979,01,2021910160,0,,4
2021910160,084.4843A,40768,02,2021910160,0,,13
2021910159,053.9910C,37630,01,2021910159,0,,3
2021910159,054.5710F,34780,02,2021910159,0,,1
2021910158,051.3704B,30921,01,2021910158,0,,18
2021910158,066.1546C,39678,02,2021910158,0,,12
2021910157,052.9263 ,34600,01,2021910157,0,,2
2021910157,053.8262C,37300,02,2021910157,0,,3
2021910156,072.4132A,33902,01,2021910156,0,,25
2021910156,072.4132B,32885,02,2021910156,0,,49
2021910156,072.4132C,32885,03,2021910156,0,,27
2021910155,084.5448A,83604,01,2021910155,0,,7
2021910155,084.5118B,85669,02,2021910155,0,,8
2021910155,084.8750C,85741,03,2021910155,0,,6
2021910155,084.0690D,80177,04,2021910155,0,,4
2021910155,084.0070E,84928,05,2021910155,0,,6
2021910155,084.9370F,80578,06,2021910155,0,,7
2021910155,084.3712G,79716,07,2021910155,0,,5
2021910155,084.9168H,85313,08,2021910155,0,,7
2021910154,084.9301A,45180,01,2021910154,0,,69
2021910154,084.9786B,45030,02,2021910154,0,,19
2021910153,059.7983B,42650,01,2021910153,0,,20
2021910152,016.0100D,25200,01,2021910152,0,,2
2021910152,016.2300D,24300,02,2021910152,0,,1
2021910152,018.4100B,26500,03,2021910152,0,,2
2021910151,066.4800A,36400,01,2021910151,0,,3
2021910151,069.4200 ,39500,02,2021910151,0,,3
2021910150,054.5200A,69330,01,2021910150,0,,4
2021910150,054.5600B,67950,02,2021910150,0,,3
2021910150,055.0800A,69820,03,2021910150,0,,4
2021910150,055.1800B,66160,04,2021910150,0,,1
2021910150,067.4400 ,85760,05,2021910150,0,,1
2021910150,068.3900 ,84610,06,2021910150,0,,3
2021910150,126.6200 ,153270,07,2021910150,0,,1
2021910149,064.9300C,39600,01,2021910149,0,,1
2021910149,064.9900D,36600,02,2021910149,0,,1
2021910149,070.0500A,34200,03,2021910149,0,,12
2021910149,070.0500B,40800,04,2021910149,0,,1
2021910148,114.7426B,45100,01,2021910148,0,,13
2021910148,114.9968P,69800,02,2021910148,0,,1
2021910147,084.9897A,67930,01,2021910147,0,,10
2021910147,084.9589B,67420,02,2021910147,0,,4
2021910146,046.6000A,37500,01,2021910146,0,,4
2021910146,052.3980B,41000,02,2021910146,0,,3
2021910146,058.0410C,45000,03,2021910146,0,,2
2021910145,084.8989A,56000,01,2021910145,0,,44
2021910145,084.9913B,56000,02,2021910145,0,,33
2021910145,084.9741C,55600,03,2021910145,0,,17
2021910145,084.7630D,55600,04,2021910145,0,,31
2021910144,035.7100 ,45000,01,2021910144,0,,1
2021910144,038.3400 ,45000,02,2021910144,0,,5
2021910144,045.8500 ,53000,03,2021910144,0,,1
2021910144,050.4600 ,57000,04,2021910144,0,,1
2021910144,053.5100 ,56000,05,2021910144,0,,1
2021910144,056.4500 ,59900,06,2021910144,0,,6
2021910144,056.4600 ,59900,07,2021910144,0,,3
2021910143,084.9398A,54190,01,2021910143,0,,26
2021910142,084.9735A,32231,01,2021910142,0,,10
2021910142,084.7712B,31998,02,2021910142,0,,9
2021910142,084.2552C,31588,03,2021910142,0,,3
2021910141,079.6996 ,54800,01,2021910141,0,,9
2021910141,084.9794 ,56000,02,2021910141,0,,4
2021910140,089.0525 ,65000,01,2021910140,0,,1
2021910139,077.6290A,57000,01,2021910139,0,,2
2021910138,016.7900A,27500,01,2021910138,0,,1
2021910137,066.4800A,36400,01,2021910137,0,,3
2021910137,069.4200 ,39500,02,2021910137,0,,3
2021910136,084.9598A,40900,01,2021910136,0,,12
2021910136,084.9598B,40900,02,2021910136,0,,7
2021910135,052.9263 ,34600,01,2021910135,0,,2
2021910135,053.8262C,37300,02,2021910135,0,,4
2021910134,084.4086A,36260,01,2021910134,0,,14
2021910134,084.8494B,36610,02,2021910134,0,,4
2021910133,059.7938B,42650,01,2021910133,0,,23
2021910132,084.9498A,33780,01,2021910132,0,,4
2021910132,084.9894B,34790,02,2021910132,0,,1
2021910131,061.7782A,39880,01,2021910131,0,,1
2021910131,061.5456C,39970,02,2021910131,0,,3
2021910130,050.4380B,74000,01,2021910130,0,,1
2021910130,051.4210B,74630,02,2021910130,0,,1
2021910130,052.2180A,73030,03,2021910130,0,,2
2021910129,079.9840B,39900,01,2021910129,0,,1
2021910128,059.9570A,26800,01,2021910128,0,,107
2021910128,059.9669B,26500,02,2021910128,0,,33
2021910127,059.9570A,27400,01,2021910127,0,,68
2021910127,059.9669B,27100,02,2021910127,0,,10
2021910127,071.9950A,32200,03,2021910127,0,,62
2021910127,071.9635B,31900,04,2021910127,0,,22
2021910127,084.9495A,37300,05,2021910127,0,,19
2021910126,066.2324 ,48240,01,2021910126,0,,2
2021910126,069.0984A,50710,02,2021910126,0,,1
2021910125,053.9910C,37630,01,2021910125,0,,5
2021910125,054.5710F,34780,02,2021910125,0,,2
2021910125,055.4070D,38370,03,2021910125,0,,1
2021910125,059.3650E,32380,04,2021910125,0,,1
2021910124,016.0100D,25200,01,2021910124,0,,2
2021910124,016.2300D,25200,02,2021910124,0,,13
2021910124,018.4100B,26500,03,2021910124,0,,3
2021910124,020.2100A,30200,04,2021910124,0,,3
2021910123,059.9849B,26610,01,2021910123,0,,14
2021910123,074.9803 ,33050,02,2021910123,0,,30
2021910123,084.9838A,37440,03,2021910123,0,,96
2021910123,084.9838B,38440,04,2021910123,0,,39
2021910123,084.9896C,37440,05,2021910123,0,,95
2021910122,064.9900B,30000,01,2021910122,0,,9
2021910122,064.9300C,39600,02,2021910122,0,,1
2021910122,064.9900D,36600,03,2021910122,0,,1
2021910122,070.0500A,34200,04,2021910122,0,,13
2021910122,070.0500B,40800,05,2021910122,0,,1
2021910121,048.8767A,27112,01,2021910121,0,,11
2021910121,051.3704B,30921,02,2021910121,0,,24
2021910121,066.1546C,39678,03,2021910121,0,,12
2021910120,066.4800A,36400,01,2021910120,0,,4
2021910120,069.4200 ,39500,02,2021910120,0,,3
2021910119,114.8544A,44700,01,2021910119,0,,25
2021910119,114.7426B,45100,02,2021910119,0,,17
2021910119,114.9968P,69800,03,2021910119,0,,1
2021910119,139.9603P,84900,04,2021910119,0,,1
2021910119,139.8321P,84900,05,2021910119,0,,1
2021910119,139.8177P,84900,06,2021910119,0,,1
2021910119,139.2157P,84500,07,2021910119,0,,1
2021910119,145.3377P,88200,08,2021910119,0,,2
2021910118,052.9263 ,35300,01,2021910118,0,,5
2021910118,053.8262C,37300,02,2021910118,0,,4
2021910117,054.5200A,69330,01,2021910117,0,,5
2021910117,054.5600B,67950,02,2021910117,0,,3
2021910117,055.0800A,69820,03,2021910117,0,,4
2021910117,055.1800B,66160,04,2021910117,0,,1
2021910117,067.4400 ,85760,05,2021910117,0,,1
2021910117,068.3900 ,84610,06,2021910117,0,,3
2021910117,126.6200 ,153270,07,2021910117,0,,1
2021910116,089.0525 ,68100,01,2021910116,0,,2
2021910115,059.9336A,43760,01,2021910115,0,,121
2021910115,059.7983B,42650,02,2021910115,0,,29
2021910114,118.7100 ,90170,01,2021910114,0,,1
2021910113,035.7100 ,45000,01,2021910113,0,,1
2021910113,038.3400 ,45000,02,2021910113,0,,6
2021910113,045.8500 ,53000,03,2021910113,0,,1
2021910113,050.4600 ,57000,04,2021910113,0,,1
2021910113,053.5100 ,56000,05,2021910113,0,,1
2021910113,056.4500 ,59900,06,2021910113,0,,6
2021910113,056.4600 ,59900,07,2021910113,0,,6
2021910112,059.9919 ,43100,01,2021910112,0,,1
2021910112,069.2114B,52300,02,2021910112,0,,9
2021910112,077.6290A,57700,03,2021910112,0,,10
2021910110,084.8234B,55080,01,2021910110,0,,1
2021910109,050.4330A,76000,01,2021910109,0,,1
2021910109,050.4380B,74000,02,2021910109,0,,1
2021910109,051.4210A,73400,03,2021910109,0,,9
2021910109,051.4210B,74630,04,2021910109,0,,2
2021910109,052.2180A,74530,05,2021910109,0,,4
2021910109,054.8030B,77130,06,2021910109,0,,1
2021910108,068.1987 ,38110,01,2021910108,0,,1
2021910108,069.7194 ,38110,02,2021910108,0,,1
2021910107,064.2759 ,33300,01,2021910107,0,,6
2021910106,074.8600B,33000,01,2021910106,0,,1
2021910105,064.9300A,33000,01,2021910105,0,,9
2021910105,064.9900B,30000,02,2021910105,0,,12
2021910105,064.9300C,39600,03,2021910105,0,,1
2021910105,064.9900D,36600,04,2021910105,0,,1
2021910105,070.0500A,34200,05,2021910105,0,,13
2021910105,070.0500B,40800,06,2021910105,0,,1
2021910104,060.5685B,32500,01,2021910104,0,,3
2021910104,084.9749A,47800,02,2021910104,0,,65
2021910104,084.9217B,44200,03,2021910104,0,,4
2021910103,084.6679A,58000,01,2021910103,0,,61
2021910103,084.7934B,56500,02,2021910103,0,,45
2021910102,016.7900A,26900,01,2021910102,0,,1
2021910102,017.3600B,24200,02,2021910102,0,,2
2021910102,017.0400D,26600,03,2021910102,0,,2
2021910101,066.4800A,36400,01,2021910101,0,,4
2021910101,069.4200 ,39500,02,2021910101,0,,5
2021910100,084.9773B,54341,01,2021910100,0,,1
2021910100,084.9773C,55644,02,2021910100,0,,2
2021910100,084.4405D,55644,03,2021910100,0,,2
2021910100,084.8672F,55525,04,2021910100,0,,4
2021910100,084.8452G,55525,05,2021910100,0,,3
2021910100,084.3084H,55525,06,2021910100,0,,2
2021910099,066.2324 ,49610,01,2021910099,0,,7
2021910099,068.0982 ,50790,02,2021910099,0,,7
2021910099,069.0984A,51500,03,2021910099,0,,2
2021910098,059.9821A,24845,01,2021910098,0,,57
2021910098,059.9931B,24621,02,2021910098,0,,22
2021910097,016.0100D,26100,01,2021910097,0,,4
2021910097,016.2300D,25500,02,2021910097,0,,16
2021910097,018.4100B,26800,03,2021910097,0,,5
2021910097,020.0200A,30800,04,2021910097,0,,5
2021910097,020.2100A,30500,05,2021910097,0,,6
2021910096,084.9364A,36600,01,2021910096,0,,1
2021910095,052.9263 ,37000,01,2021910095,0,,8
2021910095,053.1743A,36800,02,2021910095,0,,2
2021910095,053.8262C,37600,03,2021910095,0,,6
2021910094,059.8008 ,33900,01,2021910094,0,,19
2021910094,084.4650 ,45800,02,2021910094,0,,35
2021910093,065.9649 ,34800,01,2021910093,0,,145
2021910093,084.4650 ,45800,02,2021910093,0,,180
2021910092,154.2968P,87500,01,2021910092,0,,1
2021910091,084.9541A,43600,01,2021910091,0,,37
2021910090,084.9805 ,65000,01,2021910090,0,,39
2021910090,089.0525 ,68100,02,2021910090,0,,2
2021910090,101.0192 ,66500,03,2021910090,0,,25
2021910089,084.8234B,56700,01,2021910089,0,,13
2021910088,064.8800 ,36700,01,2021910088,0,,7
2021910088,066.4800A,36400,02,2021910088,0,,4
2021910088,069.4200 ,39500,03,2021910088,0,,5
2021910087,068.5227A,26830,01,2021910087,0,,1
2021910087,084.9460A,32960,02,2021910087,0,,1
2021910086,058.7909 ,31180,01,2021910086,0,,3
2021910086,058.4612 ,32030,02,2021910086,0,,1
2021910086,058.9562 ,32000,03,2021910086,0,,1
2021910086,073.4090 ,38730,04,2021910086,0,,2
2021910086,073.6515 ,39820,05,2021910086,0,,1
2021910085,118.7100 ,90170,01,2021910085,0,,1
2021910084,059.9533A,35000,01,2021910084,0,,1
2021910083,035.7100 ,45000,01,2021910083,0,,1
2021910083,038.3400 ,45000,02,2021910083,0,,6
2021910083,045.8500 ,53000,03,2021910083,0,,1
2021910083,050.4600 ,57000,04,2021910083,0,,1
2021910083,053.5100 ,56000,05,2021910083,0,,1
2021910083,055.3400 ,59900,06,2021910083,0,,3
2021910083,056.4500 ,59900,07,2021910083,0,,7
2021910083,056.4600 ,59900,08,2021910083,0,,7
2021910082,067.7803 ,40110,01,2021910082,0,,5
2021910082,068.1987 ,40620,02,2021910082,0,,5
2021910082,069.7194 ,41880,03,2021910082,0,,6
2021910081,054.5200A,69330,01,2021910081,0,,6
2021910081,054.5600B,67950,02,2021910081,0,,5
2021910081,055.0800A,69820,03,2021910081,0,,6
2021910081,055.1800B,70230,04,2021910081,0,,7
2021910081,067.4400 ,85760,05,2021910081,0,,1
2021910081,068.3900 ,85440,06,2021910081,0,,7
2021910081,126.6200 ,153270,07,2021910081,0,,1
2021910080,084.9541A,43600,01,2021910080,0,,46
2021910079,016.7900A,27800,01,2021910079,0,,4
2021910079,016.9500D,29000,02,2021910079,0,,3
2021910079,017.3600B,26300,03,2021910079,0,,11
2021910079,017.0400D,28400,04,2021910079,0,,5
2021910079,027.3700C,39400,05,2021910079,0,,4
2021910078,064.8800 ,36700,01,2021910078,0,,8
2021910078,066.4800A,36400,02,2021910078,0,,4
2021910078,069.4200 ,39500,03,2021910078,0,,7
2021910077,084.9946A,52600,01,2021910077,0,,10
2021910077,084.9362B,50300,02,2021910077,0,,3
2021910076,074.8800C,33000,01,2021910076,0,,4
2021910075,052.9263 ,37600,01,2021910075,0,,15
2021910075,053.1743A,37800,02,2021910075,0,,5
2021910075,053.1743B,35700,03,2021910075,0,,1
2021910075,053.8262C,40300,04,2021910075,0,,9
2021910074,066.3616 ,33361,01,2021910074,0,,8
2021910074,076.6084 ,41379,02,2021910074,0,,2
2021910073,016.0100D,26100,01,2021910073,0,,4
2021910073,016.2300D,26100,02,2021910073,0,,23
2021910073,018.4100B,28600,03,2021910073,0,,11
2021910073,020.0200A,31400,04,2021910073,0,,8
2021910073,020.2100A,31400,05,2021910073,0,,8
2021910073,024.5200C,41400,06,2021910073,0,,2
2021910072,058.7909 ,31180,01,2021910072,0,,4
2021910072,058.4612 ,32030,02,2021910072,0,,1
2021910072,058.9562 ,32000,03,2021910072,0,,1
2021910072,058.7111 ,31170,04,2021910072,0,,2
2021910072,058.9473 ,32140,05,2021910072,0,,1
2021910072,073.4090 ,38730,06,2021910072,0,,4
2021910072,073.6515 ,39820,07,2021910072,0,,1
2021910072,075.0697 ,42140,08,2021910072,0,,1
2021910071,084.9700A,61050,01,2021910071,0,,4
2021910070,074.9987A,37000,01,2021910070,0,,1
2021910070,084.4547B,44100,02,2021910070,0,,1
2021910069,118.7100 ,90170,01,2021910069,0,,1
2021910068,041.1000A,39040,01,2021910068,0,,21
2021910068,077.0700C,76370,02,2021910068,0,,1
2021910068,080.3000D,79440,03,2021910068,0,,1
2021910068,082.5300B,81180,04,2021910068,0,,2
2021910067,064.8800 ,36700,01,2021910067,0,,8
2021910067,066.4800A,36400,02,2021910067,0,,4
2021910067,069.4200 ,39500,03,2021910067,0,,10
2021910066,084.8234B,56700,01,2021910066,0,,55
2021910065,050.6648 ,39900,01,2021910065,0,,47
2021910065,084.9619A,81200,02,2021910065,0,,81
2021910065,084.9497B,81200,03,2021910065,0,,23
2021910064,084.9644A,43954,01,2021910064,0,,1
2021910064,084.9926B,43900,02,2021910064,0,,4
2021910063,059.7600A,26000,01,2021910063,0,,23
2021910063,059.9410B,26000,02,2021910063,0,,23
2021910063,059.9830C,26700,03,2021910063,0,,7
2021910063,074.9930B,32300,04,2021910063,0,,6
2021910063,084.8560A,36300,05,2021910063,0,,31
2021910062,084.6679A,59800,01,2021910062,0,,47
2021910062,084.7934B,59300,02,2021910062,0,,58
2021910062,084.9979C,57900,03,2021910062,0,,61
2021910061,084.8116B,42743,01,2021910061,0,,3
2021910060,068.6576 ,34744,01,2021910060,0,,81
2021910059,084.9541A,43600,01,2021910059,0,,62
2021910059,084.8519B,43200,02,2021910059,0,,34
2021910058,084.0000T,141760,01,2021910058,0,,1
2021910058,118.6800 ,190690,02,2021910058,0,,4
2021910057,059.9900A,33116,01,2021910057,0,,26
2021910057,059.9900B,32768,02,2021910057,0,,35
2021910057,084.9900A,47062,03,2021910057,0,,222
2021910057,099.9900A,56085,04,2021910057,0,,32
2021910056,059.9900A,33120,01,2021910056,0,,23
2021910056,074.9900A,40091,02,2021910056,0,,34
2021910056,084.9900A,47063,03,2021910056,0,,175
2021910056,084.9900C,45963,04,2021910056,0,,6
2021910056,099.9900A,56082,05,2021910056,0,,32
2021910055,074.9775A,34750,01,2021910055,0,,148
2021910055,074.9759B,34030,02,2021910055,0,,45
2021910055,084.9981A,39660,03,2021910055,0,,38
2021910055,084.9988B,38550,04,2021910055,0,,216
2021910055,084.9933C,39520,05,2021910055,0,,8
2021910055,084.9954D,38550,06,2021910055,0,,42
2021910054,084.8842B,36020,01,2021910054,0,,5
2021910053,071.6120 ,44000,01,2021910053,0,,1
2021910053,077.3030 ,45600,02,2021910053,0,,12
2021910052,059.9001A,30600,01,2021910052,0,,4
2021910052,059.9856B,31200,02,2021910052,0,,5
2021910052,059.9648C,30600,03,2021910052,0,,3
2021910052,084.9904A,43470,04,2021910052,0,,3
2021910051,084.9541A,43600,01,2021910051,0,,176
2021910051,084.8519B,43200,02,2021910051,0,,54
2021910050,058.7909 ,31180,01,2021910050,0,,5
2021910050,058.4612 ,32030,02,2021910050,0,,1
2021910050,058.9562 ,32000,03,2021910050,0,,2
2021910050,058.7111 ,31170,04,2021910050,0,,2
2021910050,058.9473 ,32140,05,2021910050,0,,1
2021910050,059.5855 ,31350,06,2021910050,0,,1
2021910050,059.1970 ,31290,07,2021910050,0,,1
2021910050,062.3123 ,35390,08,2021910050,0,,2
2021910050,072.7348 ,41720,09,2021910050,0,,5
2021910050,073.4090 ,38730,10,2021910050,0,,4
2021910050,073.6515 ,39820,11,2021910050,0,,1
2021910050,073.7548 ,39820,12,2021910050,0,,1
2021910050,075.0697 ,42140,13,2021910050,0,,6
2021910050,084.2420 ,46890,14,2021910050,0,,12
2021910050,084.0633 ,47010,15,2021910050,0,,11
2021910049,074.4400A,34200,01,2021910049,0,,10
2021910049,074.8600B,33000,02,2021910049,0,,47
2021910049,074.8800C,33000,03,2021910049,0,,12
2021910049,084.8600B,39000,04,2021910049,0,,4
2021910048,078.9777A,48900,01,2021910048,0,,29
2021910048,078.5211B,48800,02,2021910048,0,,16
2021910048,084.9591A,52800,03,2021910048,0,,166
2021910048,084.9541B,52600,04,2021910048,0,,47
2021910047,074.3680A,50350,01,2021910047,0,,7
2021910047,074.4230B,49010,02,2021910047,0,,9
2021910047,074.5540C,49490,03,2021910047,0,,2
2021910047,084.8960 ,56700,04,2021910047,0,,7
2021910047,118.7100 ,90170,05,2021910047,0,,1
2021910046,084.8387 ,52900,01,2021910046,0,,5
2021910046,084.7991A,52500,02,2021910046,0,,12
2021910045,064.8800 ,36700,01,2021910045,0,,9
2021910045,066.4800A,36400,02,2021910045,0,,4
2021910045,066.4800B,38800,03,2021910045,0,,7
2021910045,069.4200 ,39500,04,2021910045,0,,11
2021910044,084.2717A,33200,01,2021910044,0,,2
2021910043,041.1000A,39040,01,2021910043,0,,42
2021910043,077.0700C,76370,02,2021910043,0,,1
2021910043,080.3000D,79440,03,2021910043,0,,2
2021910043,082.5300B,81180,04,2021910043,0,,2
2021910042,024.5533A,37280,01,2021910042,0,,24
2021910042,024.5533C,36850,02,2021910042,0,,3
2021910042,028.4064A,43180,03,2021910042,0,,25
2021910042,029.4564A,45860,04,2021910042,0,,15
2021910042,029.4564C,42030,05,2021910042,0,,1
2021910041,059.4913A,25800,01,2021910041,0,,150
2021910041,059.6622B,25360,02,2021910041,0,,93
2021910041,059.5283C,26110,03,2021910041,0,,86
2021910041,084.8567A,36020,04,2021910041,0,,271
2021910041,084.9955B,36410,05,2021910041,0,,49
2021910041,084.8567C,35720,06,2021910041,0,,40
2021910040,084.9378A,35040,01,2021910040,0,,5
2021910040,084.9144B,34170,02,2021910040,0,,2
2021910039,059.9895 ,34860,01,2021910039,0,,3
2021910039,084.9693A,49500,02,2021910039,0,,15
2021910039,084.9457B,48660,03,2021910039,0,,10
2021910038,073.9923 ,30240,01,2021910038,0,,81
2021910038,084.9838 ,32340,02,2021910038,0,,2
2021910037,059.8794C,39990,01,2021910037,0,,1
2021910036,084.9313A,44300,01,2021910036,0,,9
2021910036,084.9225B,46041,02,2021910036,0,,10
2021910035,075.2470 ,31510,01,2021910035,0,,75
2021910035,084.7229A,34840,02,2021910035,0,,28
2021910035,084.8842B,36020,03,2021910035,0,,9
2021910034,050.0855B,44032,01,2021910034,0,,1
2021910034,068.9258A,62032,02,2021910034,0,,17
2021910034,068.8529B,60232,03,2021910034,0,,5
2021910034,068.8867C,54832,04,2021910034,0,,1
2021910034,070.5278 ,62032,05,2021910034,0,,1
2021910034,072.7410 ,57532,06,2021910034,0,,6
2021910033,064.8800 ,36700,01,2021910033,0,,10
2021910033,066.4800A,36400,02,2021910033,0,,8
2021910033,066.4800B,38800,03,2021910033,0,,9
2021910033,069.4200 ,39500,04,2021910033,0,,12
2021910032,084.9372A,43000,01,2021910032,0,,45
2021910032,084.9222B,42400,02,2021910032,0,,6
2021910031,084.8907A,33110,01,2021910031,0,,29
2021910031,084.8464B,32610,02,2021910031,0,,15
2021910031,084.8210D,32610,03,2021910031,0,,4
2021910031,084.9427E,32110,04,2021910031,0,,2
2021910031,084.8148F,32110,05,2021910031,0,,7
2021910030,075.2582 ,45600,01,2021910030,0,,40
2021910030,084.8387 ,52900,02,2021910030,0,,6
2021910030,084.7991A,52500,03,2021910030,0,,16
2021910030,084.7432B,52500,04,2021910030,0,,23
2021910029,084.4018A,43800,01,2021910029,0,,10
2021910029,084.2811B,40500,02,2021910029,0,,12
2021910028,084.6449A,53500,01,2021910028,0,,30
2021910028,084.9446B,52200,02,2021910028,0,,22
2021910027,049.7058 ,28640,01,2021910027,0,,12
2021910027,049.7058A,28070,02,2021910027,0,,1
2021910027,063.7294 ,36420,03,2021910027,0,,16
2021910027,064.2125 ,36630,04,2021910027,0,,19
2021910027,069.3067 ,39810,05,2021910027,0,,37
2021910027,074.3505 ,42440,06,2021910027,0,,18
2021910027,079.9420 ,45345,07,2021910027,0,,16
2021910027,080.7658 ,45470,08,2021910027,0,,14
2021910026,084.9740A,51640,01,2021910026,0,,91
2021910026,084.8824B,51220,02,2021910026,0,,19
2021910025,072.6587 ,40530,01,2021910025,0,,19
2021910025,084.9772A,48000,02,2021910025,0,,18
2021910025,084.3248B,47000,03,2021910025,0,,19
2021910025,084.5208C,47000,04,2021910025,0,,20
2021910024,084.8360 ,45810,01,2021910024,0,,2
2021910023,071.8384 ,44276,01,2021910023,0,,26
2021910023,079.0189 ,47465,02,2021910023,0,,13
2021910023,081.8632 ,50191,03,2021910023,0,,24
2021910023,084.9744A,50541,04,2021910023,0,,27
2021910023,084.9744B,50642,05,2021910023,0,,12
2021910023,084.8460C,51418,06,2021910023,0,,7
2021910023,084.9294D,51402,07,2021910023,0,,12
2021910023,084.8943E,50551,08,2021910023,0,,14
2021910023,131.9186 ,74338,09,2021910023,0,,13
2021910022,084.9925 ,31773,01,2021910022,0,,20
2021910022,117.1572A,41302,02,2021910022,0,,75
2021910022,117.1451B,43104,03,2021910022,0,,5
2021910022,129.3702P,84745,04,2021910022,0,,2
2021910021,084.9509A,62502,01,2021910021,0,,33
2021910021,084.9692B,62249,02,2021910021,0,,9
2021910021,084.9388C,61801,03,2021910021,0,,9
2021910021,084.9786D,60333,04,2021910021,0,,4
2021910020,084.8406A,48980,01,2021910020,0,,518
2021910020,084.9418B,48380,02,2021910020,0,,164
2021910020,084.9149C,48380,03,2021910020,0,,14
2021910019,084.4018A,43800,01,2021910019,0,,10
2021910019,084.2811B,40500,02,2021910019,0,,12
2021910019,084.4057C,40300,03,2021910019,0,,12
2021910018,084.4587A,56500,01,2021910018,0,,21
2021910018,084.5272B,56200,02,2021910018,0,,9
2021910017,084.8856A,66240,01,2021910017,0,,14
2021910017,084.9465B,65600,02,2021910017,0,,14
2021910017,084.9213C,62660,03,2021910017,0,,6
2021910017,134.3123B,126256,04,2021910017,0,,1
2021910016,084.8334A,56200,01,2021910016,0,,25
2021910016,084.8399B,55940,02,2021910016,0,,3
2021910015,084.9872A,48640,01,2021910015,0,,75
2021910015,084.9762B,46840,02,2021910015,0,,90
2021910015,084.9843C,47520,03,2021910015,0,,38
2021910015,094.3272A,48580,04,2021910015,0,,3
2021910015,094.7762B,46780,05,2021910015,0,,3
2021910015,109.4211 ,59190,06,2021910015,0,,5
2021910014,084.6800A,24741,01,2021910014,0,,1
2021910013,053.9910C,37630,01,2021910013,0,,12
2021910013,054.5710F,34780,02,2021910013,0,,2
2021910013,055.4070D,38370,03,2021910013,0,,11
2021910013,058.1700B,33470,04,2021910013,0,,5
2021910013,059.6910A,37790,05,2021910013,0,,4
2021910013,059.3650E,32380,06,2021910013,0,,3
2021910011,059.9000K,20120,01,2021910011,0,,1
2021910010,059.9000A,23030,01,2021910010,0,,1
2021910009,050.4843A,37650,01,2021910009,0,,6
2021910009,050.4843B,36650,02,2021910009,0,,1
2021910009,051.5556 ,38600,03,2021910009,0,,30
2021910008,041.0458A,26185,01,2021910008,0,,7
2021910008,049.0474B,33779,02,2021910008,0,,4
2021910008,049.2365C,34689,03,2021910008,0,,4
2021910008,052.0405D,35982,04,2021910008,0,,1
2021910007,084.9917 ,54190,01,2021910007,0,,23
2021910007,106.7370 ,70870,02,2021910007,0,,17
2021910007,107.9988 ,70580,03,2021910007,0,,15
2021910007,111.1371 ,73450,04,2021910007,0,,13
2021910006,067.7429A,27692,01,2021910006,0,,24
2021910006,067.7429B,28186,02,2021910006,0,,5
2021910006,076.8775A,31178,03,2021910006,0,,7
2021910006,084.6785A,34246,04,2021910006,0,,23
2021910006,084.6785B,34858,05,2021910006,0,,9
2021910005,084.9850A,54600,01,2021910005,0,,26
2021910004,041.2600 ,31740,01,2021910004,0,,8
2021910004,049.9900 ,37902,02,2021910004,0,,10
2021910004,055.5600 ,41697,03,2021910004,0,,7
2021910004,066.2200 ,44918,04,2021910004,0,,2
2021910003,084.9764A,33460,01,2021910003,0,,19
2021910003,084.6434B,33460,02,2021910003,0,,25
2021910002,059.9300 ,22590,01,2021910002,0,,398
2021910002,074.9700A,26720,02,2021910002,0,,118
2021910002,074.9400B,25460,03,2021910002,0,,114
2021910002,129.8700P,79640,04,2021910002,0,,1
2021910002,141.6100P,86990,05,2021910002,0,,4
2021910001,059.9912A,26454,01,2021910001,0,,30
2021910001,059.8855B,26454,02,2021910001,0,,22
2021910001,075.8886 ,31448,03,2021910001,0,,46
2021910001,075.8831A,31448,04,2021910001,0,,14
2021910001,075.9349B,31448,05,2021910001,0,,32
2021910001,075.8668C,31448,06,2021910001,0,,50
2021910001,084.9047A,35202,07,2021910001,0,,107
2021910001,084.9356B,35202,08,2021910001,0,,35
2021910001,084.9601C,35202,09,2021910001,0,,23
2020920007,059.9300 ,22590,01,2020920007,0,,548
