BSNS_MBY_NM,CNTRCT_CNCLS_BGNDE,CNTRCT_CNCLS_ENDDE,GNRL_RCEPT_BGNDE,GNRL_RCEPT_ENDDE,HMPG_ADRES,HOUSE_MANAGE_NO,HOUSE_NM,HOUSE_SECD,HOUSE_SECD_NM,HSSPLY_ADRES,HSSPLY_ZIP,MDHS_TELNO,MVN_PREARNGE_YM,PBLANC_NO,PBLANC_URL,PRZWNER_PRESNATN_DE,RCRIT_PBLANC_DE,SPSPLY_RCEPT_BGNDE,SPSPLY_RCEPT_ENDDE,SUBSCRPT_RCEPT_BGNDE,SUBSCRPT_RCEPT_ENDDE,TOT_SUPLY_HSHLDCO
대우연립주택재건축정비사업조합,2022-02-08,2022-02-08,,,http://buksuwon-haustory.com,2022910016,북수원 하우스토리,04,무순위/잔여세대,경기도 수원시 장안구 파장동 430-3 외 6필지,16348,15446050,202301,2022910016,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910016&pblancNo=2022910016,2022-01-27,2022-01-19,,,2022-01-24,2022-01-24,2
새길지구주택재건축정비사업조합,2022-02-08,2022-02-08,,,http://www.hillstate.co.kr/s/#apsan_central,2022910018,힐스테이트 앞산 센트럴,04,무순위/잔여세대,대구광역시 남구 대덕로 166-4(봉덕동),42510,0534750345,202405,2022910018,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910018&pblancNo=2022910018,2022-01-27,2022-01-19,,,2022-01-24,2022-01-24,5
(주)태영건설,2022-02-09,2022-02-09,,,http://창원감계데시앙.com,2022910015,창원 감계 데시앙,04,무순위/잔여세대,경상남도 창원시 의창구 북면 감계2지구 1-1블럭,51112,15330580,202501,2022910015,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910015&pblancNo=2022910015,2022-01-28,2022-01-20,,,2022-01-25,2022-01-25,137
아시아신탁주식회사,2022-02-09,2022-02-09,,,,2022910006,동래 다솜시티,04,무순위/잔여세대,부산광역시 동래구 명륜로98번길 29(수안동),47814,0517465747,202202,2022910006,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910006&pblancNo=2022910006,2022-01-28,2022-01-20,,,2022-01-25,2022-01-25,12
아시아신탁주식회사,2022-02-15,2022-02-15,,,http://www.lapenthill.com,2022910019,라펜트 힐,04,무순위/잔여세대,광주광역시 광산구 임방울대로 816(월계동),62277,15333030,202412,2022910019,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910019&pblancNo=2022910019,2022-02-08,2022-01-25,,,2022-02-03,2022-02-03,23
주식회사 약수,2022-02-15,2022-02-15,,,https://rivercounty.modoo.at,2022910022,"리버카운티(6회차, 의정부시 거주자중 무주택세대구성원 대상)",04,무순위/잔여세대,"경기도 의정부시 호국로1346번길 12(의정부동, 리버카운티)",11693,18779881,202202,2022910022,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910022&pblancNo=2022910022,2022-02-08,2022-01-26,,,2022-02-03,2022-02-03,2
신암2재정비촉진구역주택재개발정비사업조합,2022-02-15,2022-02-15,,,http://www.ddgcentum-parkdream.com,2022910020,동대구역 센텀 화성파크드림,04,무순위/잔여세대,대구광역시 동구 신암동 139-69번지 일원,41189,0533551458,202403,2022910020,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910020&pblancNo=2022910020,2022-02-08,2022-01-26,,,2022-02-03,2022-02-03,290
케이비부동산신탁(주),2022-02-12,2022-02-12,,,http://djcielio-switzen.com/,2022910023,대전 씨엘리오 스위첸,04,무순위/잔여세대,대전광역시 서구 용문동 593-11번지 외 6필지,35300,15669330,202507,2022910023,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910023&pblancNo=2022910023,2022-02-08,2022-01-27,,,2022-02-03,2022-02-03,12
교보자산신탁(주),2022-02-15,2022-02-15,,,http://www.아팰리스더힐.com,2022910025,중우아팰리스 더힐,04,무순위/잔여세대,전라남도 순천시 해룡면 복성리 산85-7 일원,57972,0617267800,202309,2022910025,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910025&pblancNo=2022910025,2022-02-08,2022-01-28,,,2022-02-03,2022-02-03,54
(주)무궁화신탁,2022-02-15,2022-02-15,,,https://xi.co.kr/SD2,2022910021,송도자이 더 스타,04,무순위/잔여세대,"인천광역시 연수구 396-11번지(송도랜드마크시티 6,8공구 A17블록)",22009,0327165582,202412,2022910021,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910021&pblancNo=2022910021,2022-02-08,2022-01-28,,,2022-02-03,2022-02-03,84
코리아신탁(주),2022-02-18,2022-02-18,,,http://www.에비뉴청계.com,2022910027,에비뉴 청계 I,04,무순위/잔여세대,서울특별시 종로구 숭인동 1419-2,03116,15444461,202304,2022910027,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910027&pblancNo=2022910027,2022-02-11,2022-02-03,,,2022-02-08,2022-02-08,3
삼정건설(주),2022-02-21,2022-02-21,,,http://www.사하삼정그린코아더시티.com,2022910029,사하 삼정그린코아 더시티,04,무순위/잔여세대,부산광역시 사하구 하단동 510-27번지,49325,0512015670,202501,2022910029,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910029&pblancNo=2022910029,2022-02-14,2022-02-04,,,2022-02-09,2022-02-09,18
동도디앤씨(주),2022-02-21,2022-02-21,,,http://계양동도센트리움.com,2022910030,계양 동도센트리움 골든베이,04,무순위/잔여세대,인천광역시 계양구 효성동 152-1번지 일원,21103,0325550125,202406,2022910030,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910030&pblancNo=2022910030,2022-02-14,2022-02-04,,,2022-02-09,2022-02-09,7
신영부동산신탁 주식회사,2022-02-24,2022-02-24,,,http://www.송도센트럴파크리버리치.com,2022910033,송도 센트럴파크 리버리치,04,무순위/잔여세대,인천광역시 연수구 송도동 22-12 외 2필지,22003,0328510102,202310,2022910033,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910033&pblancNo=2022910033,2022-02-17,2022-02-07,,,2022-02-14,2022-02-14,33
신림스카이아파트,2022-02-26,2022-02-27,,,,2022910032,신림스카이아파트,04,무순위/잔여세대,"서울특별시 관악구 신림로 185(신림동, 신림 스카이 아파트)",08845,028779273,202202,2022910032,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910032&pblancNo=2022910032,2022-02-17,2022-02-09,,,2022-02-14,2022-02-14,12
부평4구역 주택재개발정비사업조합,2022-02-24,2022-02-24,,,http://www.b-h.kr,2022910034,부평역 해링턴 플레이스,04,무순위/잔여세대,인천광역시 부평구 부평동 665번지 일원,21430,0325178000,202411,2022910034,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910034&pblancNo=2022910034,2022-02-17,2022-02-09,,,2022-02-14,2022-02-14,2
(주)지엠피글로벌,2022-02-25,2022-02-25,,,,2022910026,브이티스타일,04,무순위/잔여세대,"서울특별시 동대문구 장한로28가길 17 (장안동, VT Style)",02523,18998970,202202,2022910026,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910026&pblancNo=2022910026,2022-02-18,2022-02-10,,,2022-02-15,2022-02-15,13
다온개발(주),2022-02-28,2022-03-01,,,http://osan-raon.co.kr/,2022910035,오산 라온프라이빗 스위트,04,무순위/잔여세대,경기도 오산시 고현동 16번지 일원,18151,0313735353,202406,2022910035,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910035&pblancNo=2022910035,2022-02-18,2022-02-10,,,2022-02-15,2022-02-15,87
천안주공4단지 주택재건축정비사업조합,2022-02-25,2022-02-25,,,http://www.천안극동스타클래스.com,2022910041,천안 극동스타클래스 더퍼스트,04,무순위/잔여세대,충청남도 천안시 동남구 다가동 30번지 일원,31188,0415551225,202407,2022910041,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910041&pblancNo=2022910041,2022-02-18,2022-02-10,,,2022-02-15,2022-02-15,28
서정연립주택재건축정비사업조합,2022-02-24,2022-02-24,,,http://www.hillstate.co.kr/s/#pyeongtaek_thefirst,2022910038,힐스테이트 평택 더퍼스트,04,무순위/잔여세대,경기도 평택시 서정동 780번지 일원,17764,0316689775,202402,2022910038,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910038&pblancNo=2022910038,2022-02-18,2022-02-10,,,2022-02-15,2022-02-15,8
아시아신탁주식회사,2022-02-28,2022-02-28,,,http://www.bongseon-utop.com,2022910042,봉선 유탑메트로시티,04,무순위/잔여세대,광주광역시 남구 봉선로25번길 5(봉선동),61692,0623853737,202404,2022910042,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910042&pblancNo=2022910042,2022-02-21,2022-02-11,,,2022-02-16,2022-02-16,28
신영부동산신탁 주식회사,2022-02-26,2022-02-26,,,https://www.송도대경스위트리아파크뷰.com,2022910039,송도 대경스위트리아 파크뷰,04,무순위/잔여세대,"인천광역시 연수구 송도동21-34, 35번지",22000,0328326665,202204,2022910039,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910039&pblancNo=2022910039,2022-02-21,2022-02-11,,,2022-02-16,2022-02-16,1
신영부동산신탁 주식회사,2022-03-04,2022-03-04,,,http://www.효성해링턴플레이스안성공도.com,2022910036,효성해링턴 플레이스 안성 공도(안성시 거주자 중 무주택세대구성원 대상),04,무순위/잔여세대,경기도 안성시 공도읍 승두리 582-6외 ,17563,16441221,202405,2022910036,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910036&pblancNo=2022910036,2022-02-24,2022-02-14,,,2022-02-21,2022-02-21,263
하남마블링시티개발,2022-03-03,2022-03-03,,,http://www.prugio.com/sale/sale.aspx?menu=1,2022910024,하남 힐즈파크 푸르지오 3BL,04,무순위/잔여세대,경기도 하남시 지역현안사업 1지구 3BL (풍산동 627 하남힐즈파크푸르지오 3단지),12982,07042330679,202203,2022910024,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910024&pblancNo=2022910024,2022-02-24,2022-02-14,,,2022-02-21,2022-02-21,1
우방산업 주식회사,2022-03-04,2022-03-04,,,http://안성우방아이유쉘에스티지.com,2022910040,안성 우방아이유쉘 에스티지,04,무순위/잔여세대,경기도 안성시 공도읍 양기리 302-2번지 일원,17558,15333830,202501,2022910040,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910040&pblancNo=2022910040,2022-02-24,2022-02-14,,,2022-02-21,2022-02-21,2
교보자산신탁(주),2022-03-03,2022-03-03,,,http://www.이안더센트로.com,2022910037,이안 더 센트로 의정부,04,무순위/잔여세대,경기도 의정부시 의정부동 146-5,11694,0318532001,202312,2022910037,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910037&pblancNo=2022910037,2022-02-24,2022-02-14,,,2022-02-21,2022-02-21,3
(주)길성종합건설,2022-03-01,2022-03-01,,,http://www.원종길성그랑프리텔.kr,2022910031,부천 원종 길성그랑프리텔,04,무순위/잔여세대,"경기도 부천시 소사로748번길 29(원종동, 길성그랑프리텔)",14424,0326716788,202203,2022910031,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910031&pblancNo=2022910031,2022-02-24,2022-02-14,,,2022-02-21,2022-02-21,5
교보자산신탁(주),2022-03-04,2022-03-04,,,http://www.elife.co.kr,2022910043,e편한세상 신곡 파크프라임,04,무순위/잔여세대,경기도 의정부시 신곡동 산 65-3번지 일대,11738,0318766656,202408,2022910043,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910043&pblancNo=2022910043,2022-02-24,2022-02-14,,,2022-02-21,2022-02-21,28
케이비부동산신탁(주),2022-03-03,2022-03-03,,,http://djcielio-switzen.com/,2022910047,대전 씨엘리오 스위첸,04,무순위/잔여세대,대전광역시 서구 용문동 593-11번지 외 6필지,35300,15669330,202507,2022910047,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910047&pblancNo=2022910047,2022-02-25,2022-02-16,,,2022-02-21,2022-02-21,2
새길지구주택재건축정비사업조합,2022-03-04,2022-03-04,,,http://www.hillstate.co.kr/s/#apsan_central,2022910045,힐스테이트 앞산 센트럴,04,무순위/잔여세대,대구광역시 남구 대덕로 166-4(봉덕동),42510,0534750345,202405,2022910045,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910045&pblancNo=2022910045,2022-02-24,2022-02-16,,,2022-02-21,2022-02-21,3
코리아신탁(주),2022-03-04,2022-03-04,,,http://www.리체스트.com,2022910028,용문역 리체스트,04,무순위/잔여세대,대전광역시 서구 용문동 589-14외 2필지,35300,0425280802,202308,2022910028,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910028&pblancNo=2022910028,2022-02-24,2022-02-16,,,2022-02-21,2022-02-21,69
계룡건설산업(주),2022-03-03,2022-03-03,,,http://엘리프세종.com,2022910046,엘리프세종,04,무순위/잔여세대,세종특별자치시 조치원읍 봉산리379,30015,0448650667,202409,2022910046,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910046&pblancNo=2022910046,2022-02-25,2022-02-17,,,2022-02-22,2022-02-22,3
골드에스비건설(주),2022-03-07,2022-03-07,,,http://br.goldclass.co.kr/,2022910044,광주 방림 골드클래스,04,무순위/잔여세대,광주광역시 남구 방림동 1-1번지 일원,61679,0622272278,202310,2022910044,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910044&pblancNo=2022910044,2022-02-25,2022-02-17,,,2022-02-22,2022-02-22,161
신암2재정비촉진구역주택재개발정비사업조합,2022-03-14,2022-03-14,,,http://www.ddgcentum-parkdream.com,2022910049,"동대구역 센텀 화성파크드림(111타입, 1-2층)",04,무순위/잔여세대,대구광역시 동구 신암동 139-69번지 일원,41189,0533551458,202403,2022910049,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910049&pblancNo=2022910049,2022-03-04,2022-02-21,,,2022-02-28,2022-02-28,4
신영부동산신탁 주식회사,2022-03-08,2022-03-08,,,http://www.남천세원수.com,2022910052,남천 세원 수,04,무순위/잔여세대,부산광역시 수영구 남천동 55-20,48313,0516282388,202203,2022910052,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910052&pblancNo=2022910052,2022-03-04,2022-02-23,,,2022-02-28,2022-02-28,3
(주)대우건설,2022-03-15,2022-03-15,,,,2022910048,검단신도시 푸르지오 더 베뉴,04,무순위/잔여세대,인천광역시 서구 원당동 1018,22868,027066982,202203,2022910048,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910048&pblancNo=2022910048,2022-03-04,2022-02-23,,,2022-02-28,2022-02-28,1
디씨에이엠피에프브이 주식회사,2022-03-17,2022-03-18,,,https://www.prugio.com/ht/2021/oryong/,2022910051,남악 오룡지구 40BL 오룡 푸르지오 파르세나,04,무순위/잔여세대,전라남도 무안군 일로읍 망월리 남악신도시 오룡택지지구 40BL,58577,18004994,202407,2022910051,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910051&pblancNo=2022910051,2022-03-07,2022-02-24,,,2022-03-02,2022-03-02,36
디씨에이엠피에프브이 주식회사,2022-03-17,2022-03-18,,,https://www.prugio.com/ht/2021/oryong/,2022910050,남악 오룡지구 39BL 오룡 푸르지오 파르세나,04,무순위/잔여세대,전라남도 무안군 일로읍 망월리 남악신도시 오룡택지지구 39BL,58577,18004994,202407,2022910050,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910050&pblancNo=2022910050,2022-03-07,2022-02-24,,,2022-03-02,2022-03-02,68
주식회사 약수,2022-03-15,2022-03-15,,,https://rivercounty.modoo.at,2022910053,의정부역 리버카운티아파트,04,무순위/잔여세대,"경기도 의정부시 호국로1346번길 12(의정부동, 리버카운티)",11693,18779881,202203,2022910053,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910053&pblancNo=2022910053,2022-03-07,2022-02-25,,,2022-03-02,2022-03-02,2
아시아신탁주식회사,2022-03-15,2022-03-15,,,http://www.lapenthill.com,2022910054,라펜트 힐,04,무순위/잔여세대,광주광역시 광산구 임방울대로 816(월계동),62277,15333030,202412,2022910054,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2022910054&pblancNo=2022910054,2022-03-07,2022-02-25,,,2022-03-02,2022-03-02,2
강서크라운팰리스,2020-02-18,2020-02-19,,,,2020910001,강서　크라운팰리스（서울）,04,무순위/잔여세대,서울특별시　강서구　화곡로　３０５（화곡동）,007686,01063842127,202002,2020910001,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2020910001&pblancNo=2020910001,2020-02-17,2020-02-06,,,2020-02-11,2020-02-11,50
(주)무궁화신탁,2020-03-09,2020-03-10,,,https://www.naver.com/enrhrd,2020910002,서초동　지에스타워　주상복합　（서울）,04,무순위/잔여세대,서울특별시　서초구　서초동　１６７５－１０,006634,023260000,202104,2020910002,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2020910002&pblancNo=2020910002,2020-03-06,2020-02-25,,,2020-03-02,2020-03-02,45
롯데건설(주),2020-07-23,2020-07-29,,,http://www.lottecastle.co.kr,2020920001,의정부 롯데캐슬 골드포레,04,무순위/잔여세대,경기도 의정부시 가능동 581-1번지 일원,11620,18994240,202301,2020920001,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2020920001&pblancNo=2020920001,2020-07-22,2020-04-24,,,2020-05-04,2020-05-04,326
수원113-12구역주택재개발정비사업조합,2020-05-12,2020-05-12,,,https://suwon.ssyapt.com,2020910003,쌍용 더 플래티넘 오목천역,04,무순위/잔여세대,경기도 수원시 권선구 오목천동 482-2번지 일원,16634,0312929377,202209,2020910003,https://www.applyhome.co.kr/ai/aia/selectAPTRemndrLttotPblancDetailView.do?houseManageNo=2020910003&pblancNo=2020910003,2020-05-11,2020-04-27,,,2020-05-04,2020-05-04,21
