EXCLUSE_AR,GP,HOUSE_MANAGE_NO,MODEL_NO,PBLANC_NO,SUBSCRPT_REQST_AMOUNT,SUPLY_AMOUNT,SUPLY_HSHLDCO,TP,`TP
64.0500,-,2022950117,06,2022950117,300,60252,5,Type-F,
52.8540,-,2022950117,07,2022950117,300,48869,4,Type-G,
72.0450,-,2022950117,08,2022950117,300,66613,4,Type-H,
74.9260,-,2022950117,09,2022950117,300,69277,4,Type-I,
66.6640,-,2022950117,10,2022950117,300,61637,4,Type-J,
69.6210,-,2022950117,11,2022950117,300,59886,4,Type-K,
82.7420,-,2022950117,12,2022950117,300,77836,2,Type-L,
38.7320,-,2022950117,13,2022950117,300,36435,1,Type-M,
45.1080,-,2022950117,14,2022950117,300,42433,1,Type-N,
64.7110,-,2022950117,15,2022950117,300,60874,1,Type-O,
76.8520,-,2022950117,16,2022950117,300,73534,1,Type-P,
42.1650,-,2022950117,17,2022950117,300,40344,1,Type-Q,
61.1620,-,2022950117,18,2022950117,300,58520,2,Type-R,
62.2720,-,2022950117,02,2022950117,300,58580,15,Type-B,
113.3147,1,2022950116,01,2022950116,300,124650,182,113A,
119.1797,2,2022950116,04,2022950116,300,129500,183,119B,
119.0336,2,2022950116,03,2022950116,300,129600,183,119A,
113.3015,1,2022950116,02,2022950116,300,125650,182,113B,
39.5000,-,2022950114,01,2022950114,10,23000,34,39A,
53.8765,1,2022950113,01,2022950113,300,64000,60,53TA,
119.5661,3,2022950113,16,2022950113,300,211100,8,119P,
53.4655,1,2022950113,03,2022950113,300,64500,64,53TC,
64.0164,2,2022950113,04,2022950113,300,79300,59,64TA1,
64.0888,2,2022950113,05,2022950113,300,79000,59,64TA2,
65.1703,2,2022950113,06,2022950113,300,76600,5,65GTB,
65.0979,2,2022950113,07,2022950113,300,76600,5,65GTC,
65.5244,2,2022950113,08,2022950113,300,74500,10,65RG,
65.6050,2,2022950113,09,2022950113,300,79100,60,65TB1,
65.5531,2,2022950113,10,2022950113,300,78800,60,65TB2,
65.0979,2,2022950113,11,2022950113,300,79600,59,65TC1,
65.1703,2,2022950113,12,2022950113,300,79300,59,65TC2,
66.5068,2,2022950113,13,2022950113,300,76200,10,66GTA,
67.6735,2,2022950113,14,2022950113,300,76400,3,67TB1,
67.6213,2,2022950113,15,2022950113,300,76400,3,67TB2,
53.8765,1,2022950113,02,2022950113,300,64200,60,53TB,
39.0200,-,2022950112,01,2022950112,300,49880,7,A,
37.6800,-,2022950112,04,2022950112,300,49160,9,D,
36.2300,-,2022950112,03,2022950112,300,47710,8,C,
33.2500,-,2022950112,02,2022950112,300,46900,4,B,
84.6614,-,2022950111,01,2022950111,300,64400,426,84A,
84.8927,-,2022950111,02,2022950111,300,64400,54,84B,
35.8100,-,2022950110,02,2022950110,300,81980,12,36A,
28.4300,-,2022950110,01,2022950110,300,61433,9,28D,
39.9257,-,2022950109,01,2022950109,10,20960,40,39,
34.9900,-,2022950108,01,2022950108,300,29950,45,34,
43.9900,-,2022950108,03,2022950108,300,41500,4,43C,
43.9900,-,2022950108,02,2022950108,300,41500,8,43A,
59.9219,-,2022950106,01,2022950106,10,22000,31,59A,
84.9455,-,2022950105,02,2022950105,10,24200,29,84B,
84.9455,-,2022950105,01,2022950105,10,24200,65,84A,
55.9400,-,2022950104,01,2022950104,300,63881,23,55,
35.4800,-,2022950103,01,2022950103,300,77196,24,35,
53.9200,-,2022950103,04,2022950103,300,123442,14,53,
51.0600,-,2022950103,03,2022950103,300,115158,14,51,
45.1000,-,2022950103,02,2022950103,300,102483,69,45,
39.6022,-,2022950102,01,2022950102,10,21000,28,39,
57.7965,-,2022950100,01,2022950100,300,46788,2,E,
65.4752,-,2022950100,04,2022950100,300,49950,4,H,
59.9540,-,2022950100,03,2022950100,300,46578,4,G,
59.6635,-,2022950100,02,2022950100,300,45945,5,F,
49.1185,1,2022950099,01,2022950099,500,166900,114,49A,
119.9905,4,2022950099,07,2022950099,500,398000,26,119C,
49.9994,1,2022950099,02,2022950099,500,171600,78,49B,
119.9037,4,2022950099,06,2022950099,500,399700,52,119B,
99.7376,3,2022950099,04,2022950099,500,332500,52,99,
119.6327,4,2022950099,05,2022950099,500,400600,26,119A,
59.9964,2,2022950099,03,2022950099,500,202200,144,59,
71.0605,-,2022950098,01,2022950098,300,69190,40,71A,
71.8832,-,2022950098,03,2022950098,300,69890,40,71C,
71.3149,-,2022950098,02,2022950098,300,69190,40,71B,
71.0605,-,2022950097,01,2022950097,300,69190,40,71A,
71.8832,-,2022950097,03,2022950097,300,69890,40,71C,
71.3149,-,2022950097,02,2022950097,300,69190,40,71B,
40.7449,-,2022950096,01,2022950096,300,31737,68,40A,
40.7449,-,2022950096,02,2022950096,300,31737,68,40B,
59.3865,-,2022950096,06,2022950096,300,45901,68,59D,
59.3865,-,2022950096,04,2022950096,300,45901,68,59B,
59.3865,-,2022950096,05,2022950096,300,46114,68,59C,
59.3865,-,2022950096,03,2022950096,300,46114,68,59A,
84.0598,1,2022950095,01,2022950095,100,64284,30,84A,
84.0598,1,2022950095,02,2022950095,100,67770,3,84AT,
84.7699,1,2022950095,03,2022950095,100,64284,10,84B,
84.7699,1,2022950095,04,2022950095,100,66708,1,84BT,
84.0833,1,2022950095,05,2022950095,100,64284,10,84C,
54.4868,3,2022950095,12,2022950095,100,46361,3,54T,
84.1640,2,2022950095,07,2022950095,100,94319,1,84PA,
84.6632,2,2022950095,08,2022950095,100,98028,1,84PB,
84.8592,2,2022950095,09,2022950095,100,98028,1,84PC,
54.4868,3,2022950095,10,2022950095,100,42613,11,54A,
54.4868,3,2022950095,11,2022950095,100,46361,1,54P,
84.0833,1,2022950095,06,2022950095,100,81577,1,84CG,
34.9900,-,2022950094,01,2022950094,10,29950,20,34,
43.9900,-,2022950094,03,2022950094,10,41500,2,43C,
43.9900,-,2022950094,02,2022950094,10,41500,1,43A,
39.8694,1,2022950093,01,2022950093,300,44990,14,39,
50.1759,2,2022950093,02,2022950093,300,56140,43,50A,
50.1759,2,2022950093,03,2022950093,300,56140,29,50B,
57.2563,3,2022950093,04,2022950093,300,66650,6,57,
69.0601,5,2022950093,09,2022950093,300,77060,14,69C,
62.2813,4,2022950093,06,2022950093,300,75390,354,62B,
69.0601,5,2022950093,07,2022950093,300,83550,52,69A,
69.0601,5,2022950093,08,2022950093,300,83550,29,69B,
62.2813,4,2022950093,05,2022950093,300,75390,29,62A,
39.9906,-,2022950092,01,2022950092,10,24300,10,39,
76.8308,2,2022950091,03,2022950091,300,74930,107,76A,
84.9902,3,2022950091,04,2022950091,300,90870,210,84A,
61.8882,1,2022950091,02,2022950091,300,59240,11,61B,
61.8651,1,2022950091,01,2022950091,300,57470,12,61A,
84.9944,4,2022950091,05,2022950091,300,89010,107,84B,
32.7356,-,2022950090,01,2022950090,300,27083,7,A,
57.7965,-,2022950090,02,2022950090,300,46788,4,E,
65.4752,-,2022950090,05,2022950090,300,49950,23,H,
59.9540,-,2022950090,04,2022950090,300,46578,7,G,
59.6635,-,2022950090,03,2022950090,300,45945,13,F,
119.5298,-,2022950089,01,2022950089,500,160790,119,119A,
119.7364,-,2022950089,02,2022950089,500,163190,121,119B,
119.0494,-,2022950089,05,2022950089,500,160790,16,119E,
119.3331,-,2022950089,04,2022950089,500,166190,31,119D,
119.6545,-,2022950089,03,2022950089,500,164190,43,119C,
119.5298,-,2022950088,01,2022950088,500,163790,395,119A,
99.8168,-,2022950088,04,2022950088,500,135710,46,99,
119.3331,-,2022950088,03,2022950088,500,157790,15,119D,
119.6545,-,2022950088,02,2022950088,500,158990,56,119C,
84.9064,1,2022950087,01,2022950087,300,86900,29, 84A,
84.9064,1,2022950087,02,2022950087,300,87900,32, 84A1,
84.9064,1,2022950087,03,2022950087,300,87900,32, 84A2,
84.9064,1,2022950087,04,2022950087,300,86900,29, 84A3,
84.9064,1,2022950087,05,2022950087,300,88900,32, 84A4,
84.9064,1,2022950087,06,2022950087,300,86900,32, 84A5,
84.8930,1,2022950087,14,2022950087,300,88900,32, 84D2,
84.9290,1,2022950087,08,2022950087,300,87900,29, 84B1,
84.9290,1,2022950087,09,2022950087,300,89900,32, 84B2,
84.9173,1,2022950087,10,2022950087,300,89900,32, 84C,
84.9299,1,2022950087,11,2022950087,300,88900,32, 84C1,
84.8930,1,2022950087,12,2022950087,300,89900,64, 84D,
84.8930,1,2022950087,13,2022950087,300,89900,32, 84D1,
84.9290,1,2022950087,07,2022950087,300,87900,29, 84B,
39.9341,-,2022950086,01,2022950086,10,20000,28,39형,
107.9519,1,2022950085,01,2022950085,500,89990,59,107A,
119.9112,2,2022950085,04,2022950085,1000,154500,1,119PB,
119.6622,2,2022950085,03,2022950085,1000,154500,1,119PA,
107.9625,1,2022950085,02,2022950085,500,89040,20,107B,
84.8999,1,2022950084,01,2022950084,500,67490,226,84A,
84.5042,1,2022950084,02,2022950084,500,67240,224,84B,
119.7505,2,2022950084,05,2022950084,1000,164500,4,119PB,
119.6385,2,2022950084,04,2022950084,1000,157500,4,119PA,
84.8024,1,2022950084,03,2022950084,500,66940,103,84C,
49.0009,-,2022950083,02,2022950083,100,81320,5,49,
44.9573,-,2022950083,01,2022950083,100,78760,22,44A,
64.4686,-,2022950082,02,2022950082,300,78040,2,64,
58.2501,-,2022950082,01,2022950082,300,74910,8,58,
39.8400,-,2022950081,01,2022950081,10,26000,42,39,
39.7240,-,2022950080,01,2022950080,10,24000,43,39,
39.5000,-,2022950079,01,2022950079,10,23000,36,39A,
39.6433,-,2022950078,01,2022950078,300,31113,180,39A,
40.4106,-,2022950078,02,2022950078,300,33362,8,40A,
40.4106,-,2022950078,03,2022950078,300,37699,1,40A1,
49.7604,-,2022950078,07,2022950078,300,45603,2,49C,
49.7043,-,2022950078,05,2022950078,300,46364,25,49A1,
49.7734,-,2022950078,06,2022950078,300,40270,16,49B,
49.7043,-,2022950078,04,2022950078,300,41030,200,49A,
84.9971,2,2022950077,04,2022950077,1000,132600,8,84B2,
84.9972,2,2022950077,05,2022950077,1000,128700,6,84B3,
84.9985,2,2022950077,06,2022950077,1000,127400,7,84B4,
84.9944,2,2022950077,03,2022950077,1000,133900,8,84B1,
84.9968,1,2022950077,01,2022950077,1000,137900,8,84A1,
84.9924,1,2022950077,02,2022950077,1000,135200,17,84A2,
84.9906,3,2022950077,07,2022950077,1000,123400,2,84C2,
84.9968,1,2022950076,01,2022950076,1000,132600,10,84A1,
84.9924,1,2022950076,02,2022950076,1000,137900,14,84A2,
84.9944,2,2022950076,03,2022950076,1000,128700,8,84B1,
84.9911,3,2022950076,07,2022950076,1000,127200,8,84C1,
84.9972,2,2022950076,05,2022950076,1000,128700,8,84B3,
84.9985,2,2022950076,06,2022950076,1000,132600,7,84B4,
84.9971,2,2022950076,04,2022950076,1000,127400,7,84B2,
84.2100,-,2022950075,01,2022950075,300,36264,24,84,
53.2660,1,2022950074,01,2022950074,300,64400,9,53A,
55.8930,1,2022950074,04,2022950074,300,65200,10,55,
54.9280,1,2022950074,03,2022950074,300,66270,36,54B,
53.2930,1,2022950074,02,2022950074,300,64400,8,53B,
84.2400,1,2022950073,01,2022950073,300,59900,15,3-A1,
84.6000,1,2022950073,02,2022950073,300,59700,15,3-A2,
84.6500,2,2022950073,06,2022950073,300,59000,15,3-B1,
84.7400,1,2022950073,04,2022950073,300,59500,15,3-A4,
84.2400,1,2022950073,05,2022950073,300,59300,15,3-A5,
84.6300,1,2022950073,03,2022950073,300,59500,15,3-A3,
84.7100,1,2022950072,01,2022950072,300,59100,17,2-A1,
84.9000,1,2022950072,02,2022950072,300,59100,17,2-A2,
84.8000,1,2022950072,03,2022950072,300,58600,17,2-A3,
84.9000,1,2022950072,04,2022950072,300,58900,17,2-A4,
84.9800,2,2022950072,09,2022950072,300,58700,17,2-B2,
84.7100,1,2022950072,06,2022950072,300,58900,17,2-A6,
84.7100,1,2022950072,07,2022950072,300,58900,17,2-A7,
84.9800,2,2022950072,08,2022950072,300,58400,17,2-B1,
84.9000,1,2022950072,05,2022950072,300,59100,17,2-A5,
49.6247,-,2022950071,02,2022950071,10,25000,31,49,
39.9200,-,2022950071,01,2022950071,10,20000,8,39,
59.5935,-,2022950070,01,2022950070,300,27130,108,59OT,
23.4600,-,2022950069,01,2022950069,300,38200,64,23,
55.7300,-,2022950069,04,2022950069,300,94900,43,55,
52.2000,-,2022950069,03,2022950069,300,87500,83,52,
50.8500,-,2022950069,02,2022950069,300,86900,64,50,
21.0151,1,2022950068,01,2022950068,300,27000,20,A,
36.0941,2,2022950068,02,2022950068,300,51300,19,B,
41.0236,2,2022950068,03,2022950068,300,58700,253,C-1,
44.9243,2,2022950068,08,2022950068,300,68200,19,E,
44.9951,2,2022950068,05,2022950068,300,62700,20,C-3,
44.7041,2,2022950068,06,2022950068,300,64000,39,D-1,
44.7041,2,2022950068,07,2022950068,300,64000,59,D-2,
42.4317,2,2022950068,04,2022950068,300,59800,20,C-2,
43.4600,-,2022950067,02,2022950067,10,27800,34,43,
39.7400,-,2022950067,01,2022950067,10,25500,57,39,
39.5165,-,2022950066,02,2022950066,10,18000,3,39B,
39.5527,-,2022950066,01,2022950066,10,17500,22,39A,
84.7300,-,2022950065,01,2022950065,300,70990,12,84A-1,
84.7300,-,2022950065,02,2022950065,300,72340,13,84A-2,
84.7300,-,2022950065,03,2022950065,300,72060,13,84A-3,
84.7300,-,2022950065,04,2022950065,300,72420,13,84A-4,
87.4600,-,2022950065,10,2022950065,300,132840,1,87T-2,
84.4000,-,2022950065,06,2022950065,300,72190,13,84B,
86.2200,-,2022950065,07,2022950065,300,100620,1,86P-1,
86.2200,-,2022950065,08,2022950065,300,103970,1,86P-2,
86.4800,-,2022950065,09,2022950065,300,132240,1,86T-1,
84.7300,-,2022950065,05,2022950065,300,72920,13,84A-5,
105.2700,-,2022950064,01,2022950064,300,129500,30,105A,
105.0400,-,2022950064,04,2022950064,300,130700,30,105D,
105.1900,-,2022950064,03,2022950064,300,127200,30,105C,
105.3200,-,2022950064,02,2022950064,300,133000,30,105B,
51.3061,-,2022950063,02,2022950063,10,20150,177,51형,
39.4338,-,2022950063,01,2022950063,10,15160,502,39형,
54.7900,-,2022950062,02,2022950062,300,89990,2,50,
29.0200,-,2022950062,01,2022950062,300,49690,53,30A,
25.6740,-,2022950061,01,2022950061,300,42500,64,25,
56.7432,-,2022950061,03,2022950061,300,94600,13,56,
53.1945,-,2022950061,02,2022950061,300,88300,156,53,
56.7432,-,2022950060,01,2022950060,300,96900,26,56A,
84.9261,-,2022950060,04,2022950060,300,169200,26,84B,
84.9800,-,2022950060,03,2022950060,300,170200,48,84A,
80.2798,-,2022950060,02,2022950060,300,159800,26,80,
46.5500,-,2022950059,01,2022950059,100,79900,10,A,
39.6022,-,2022950058,01,2022950058,10,21000,50,39,
83.0983,-,2022950057,01,2022950057,100,57200,4,OA,
83.5265,-,2022950057,02,2022950057,100,56900,1,OB,
83.3361,-,2022950057,05,2022950057,100,57500,3,OE,
83.5110,-,2022950057,04,2022950057,100,57600,4,OD,
83.3060,-,2022950057,03,2022950057,100,60800,2,OC,
29.9290,1,2022950056,01,2022950056,1000,30690,439,29A,
29.8860,2,2022950056,03,2022950056,1000,30422,39,29B,
29.9290,1,2022950056,02,2022950056,1000,30422,3,29A2,
70.4410,-,2022950055,03,2022950055,300,51879,13,70B,
70.9809,-,2022950055,04,2022950055,300,52411,13,70C,
83.2714,-,2022950055,05,2022950055,300,61022,2,83A,
70.8278,-,2022950055,02,2022950055,300,52942,12,70A,
84.8630,-,2022950055,07,2022950055,300,64105,1,84B,
59.8074,-,2022950055,01,2022950055,300,44544,6,59A,
84.9167,-,2022950055,06,2022950055,300,63042,2,84A,
53.2660,1,2022950054,01,2022950054,300,64400,18,53A,
55.8930,1,2022950054,05,2022950054,300,65200,18,55,
54.9280,1,2022950054,04,2022950054,300,66270,72,54B,
53.2930,1,2022950054,02,2022950054,300,64400,18,53B,
54.8860,1,2022950054,03,2022950054,300,69270,1,54A,
58.8190,1,2022950054,06,2022950054,300,71340,1,58,
84.7900,1,2022950052,02,2022950052,300,64740,23,84B,
84.7300,1,2022950052,03,2022950052,300,63470,46,84BA,
84.8000,1,2022950052,04,2022950052,300,65360,45,84C,
84.8000,1,2022950052,05,2022950052,300,65360,38,84D,
84.8300,1,2022950052,06,2022950052,300,65360,45,84E,
84.7700,1,2022950052,01,2022950052,300,65930,92,84A,
84.7400,1,2022950052,08,2022950052,300,62210,23,84FA,
84.7300,1,2022950052,09,2022950052,300,65930,23,84G,
84.8200,1,2022950052,10,2022950052,300,65930,23,84H,
84.7900,1,2022950052,11,2022950052,300,64740,23,84I,
84.7800,1,2022950052,12,2022950052,300,65930,23,84J,
84.7500,1,2022950052,07,2022950052,300,62210,69,84F,
39.5000,-,2022950051,01,2022950051,10,23000,39,39A,
44.9573,-,2022950050,01,2022950050,100,83650,109,44A,
49.0009,-,2022950050,03,2022950050,100,82550,12,49,
44.9573,-,2022950050,02,2022950050,100,100880,7,44AP,
58.2501,-,2022950049,01,2022950049,300,83490,29,58,
64.4686,-,2022950049,02,2022950049,300,78040,2,64,
48.1600,1,2022950048,01,2022950048,300,147550,10,A,
32.3830,2,2022950048,04,2022950048,300,91890,2,D,
47.9900,1,2022950048,03,2022950048,300,147550,3,C,
48.1700,1,2022950048,02,2022950048,300,147550,4,B,
42.2268,1,2022950047,01,2022950047,300,40613,90,A,
65.4174,2,2022950047,02,2022950047,300,52090,36,C,
64.3716,2,2022950047,03,2022950047,300,56741,9,D,
76.2845,3,2022950047,04,2022950047,300,74776,15,E1,
76.3395,3,2022950047,05,2022950047,300,74776,18,E2,
74.6545,3,2022950047,06,2022950047,300,73168,15,E3,
74.4682,3,2022950047,07,2022950047,300,74776,10,F1,
74.4506,3,2022950047,08,2022950047,300,74776,11,F2,
74.7696,3,2022950047,09,2022950047,300,74776,11,F3,
76.2845,4,2022950047,10,2022950047,300,80702,3,E1-P,
74.6545,4,2022950047,11,2022950047,300,82845,3,E3-P,
74.4682,4,2022950047,12,2022950047,300,82845,2,F1-P,
74.4506,4,2022950047,13,2022950047,300,80702,1,F2-P,
74.7696,4,2022950047,14,2022950047,300,82845,1,F3-P,
51.2262,1,2022950046,01,2022950046,300,42553,9,B1,
50.0669,1,2022950046,02,2022950046,300,42553,36,B2,
76.2845,2,2022950046,03,2022950046,300,73667,13,E1,
76.3395,2,2022950046,04,2022950046,300,74738,15,E2,
74.6545,2,2022950046,05,2022950046,300,74738,15,E3,
74.4506,3,2022950046,11,2022950046,300,82803,2,F2-P,
74.4506,2,2022950046,07,2022950046,300,74738,10,F2,
74.7696,2,2022950046,08,2022950046,300,74738,12,F3,
76.2845,3,2022950046,09,2022950046,300,82803,2,E1-P,
74.4682,3,2022950046,10,2022950046,300,82803,2,F1-P,
74.4682,2,2022950046,06,2022950046,300,74738,10,F1,
31.7201,-,2022950045,01,2022950045,100,15280,228,31A,
32.0569,-,2022950045,02,2022950045,100,15280,60,32B,
64.8570,-,2022950045,05,2022950045,100,29780,12,64C1,
64.8920,-,2022950045,04,2022950045,100,29780,12,64C,
32.2252,-,2022950045,03,2022950045,100,14900,12,32B1,
73.9400,-,2022950044,01,2022950044,300,70194,41,A,
62.6800,-,2022950044,02,2022950044,300,58324,14,B,
71.0500,-,2022950044,06,2022950044,300,66949,14,F,
76.4600,-,2022950044,04,2022950044,300,72681,13,D,
78.2800,-,2022950044,05,2022950044,300,74412,12,E,
71.2800,-,2022950044,03,2022950044,300,67496,13,C,
84.5289,-,2022950043,04,2022950043,300,61471,13,84D,
84.1625,-,2022950043,03,2022950043,300,63703,26,84C,
84.5168,-,2022950043,02,2022950043,300,62717,89,84B,
84.6356,-,2022950043,01,2022950043,300,64061,302,84A,
19.5200,-,2022950042,01,2022950042,300,13680,1,19A,
19.7900,-,2022950042,02,2022950042,300,13860,1,19B,
20.3100,-,2022950042,03,2022950042,300,13830,1,20A,
20.3200,-,2022950042,04,2022950042,300,13850,1,20B,
20.5400,-,2022950042,05,2022950042,300,13940,1,20C,
20.6100,-,2022950042,06,2022950042,300,13850,2,20D,
50.5600,-,2022950042,14,2022950042,300,26880,1,50A,
24.3100,-,2022950042,08,2022950042,300,15210,1,24A,
25.4900,-,2022950042,09,2022950042,300,15460,5,25A,
33.7100,-,2022950042,10,2022950042,300,18080,1,33A,
34.1200,-,2022950042,11,2022950042,300,18760,1,34A,
34.4000,-,2022950042,12,2022950042,300,19150,1,34B,
38.1500,-,2022950042,13,2022950042,300,20840,1,38A,
20.7200,-,2022950042,07,2022950042,300,14220,1,20E,
50.2400,-,2022950041,02,2022950041,300,57900,2,50B,
50.5000,-,2022950041,01,2022950041,300,57900,2,50A,
39.6978,-,2022950040,01,2022950040,10,15980,78,39,
82.5444,-,2022950037,01,2022950037,300,52780,148,82A,
82.6539,-,2022950037,04,2022950037,300,51910,148,82D,
82.0145,-,2022950037,03,2022950037,300,53380,148,82C,
82.7395,-,2022950037,02,2022950037,300,53850,148,82B,
20.3456,4,2022950036,15,2022950036,300,13442,13,20K2,
20.3456,4,2022950036,14,2022950036,300,13442,39,20K1,
43.2075,2,2022950036,03,2022950036,300,29498,13,43B,
34.1406,2,2022950036,02,2022950036,300,22832,13,34C,
45.4222,2,2022950036,04,2022950036,300,30202,13,45D,
51.5094,2,2022950036,05,2022950036,300,35143,13,51E,
27.5117,3,2022950036,10,2022950036,300,17858,91,27F1,
27.5117,3,2022950036,11,2022950036,300,17858,13,27F2,
27.5117,3,2022950036,12,2022950036,300,17858,13,27F3,
27.5117,3,2022950036,13,2022950036,300,17858,13,27F4,
25.5617,3,2022950036,09,2022950036,300,16603,13,25G,
22.4435,3,2022950036,07,2022950036,300,14619,13,22H,
23.0315,3,2022950036,08,2022950036,300,14963,13,23I,
19.7835,3,2022950036,06,2022950036,300,14057,13,19J,
39.5413,1,2022950036,01,2022950036,300,27115,91,39A,
107.9519,1,2022950035,01,2022950035,1000,105990,64,107A,
119.9112,2,2022950035,04,2022950035,2000,169000,1,119PB,
119.6622,2,2022950035,03,2022950035,2000,169000,1,119PA,
107.9625,1,2022950035,02,2022950035,1000,104190,20,107B,
84.8999,1,2022950034,01,2022950034,1000,86990,228,84A,
84.5042,2,2022950034,02,2022950034,1000,86140,228,84B,
119.7505,4,2022950034,05,2022950034,2000,179000,5,119PB,
119.6385,4,2022950034,04,2022950034,2000,172000,5,119PA,
84.8024,3,2022950034,03,2022950034,1000,85940,112,84C,
84.9878,2,2022950033,02,2022950033,300,92963,208,84A,
76.6326,1,2022950033,01,2022950033,300,82814,208,76,
211.6980,3,2022950033,04,2022950033,300,334100,3,211,
84.9843,2,2022950033,03,2022950033,300,92432,104,84B,
19.5200,-,2022950032,01,2022950032,300,13680,1,19A,
19.7900,-,2022950032,02,2022950032,300,13860,1,19B,
20.3100,-,2022950032,03,2022950032,300,13830,2,20A,
20.3200,-,2022950032,04,2022950032,300,13850,1,20B,
20.5400,-,2022950032,05,2022950032,300,13940,1,20C,
20.6100,-,2022950032,06,2022950032,300,13850,2,20D,
20.7200,-,2022950032,07,2022950032,300,14220,1,20E,
24.3100,-,2022950032,08,2022950032,300,15210,1,24A,
25.4900,-,2022950032,09,2022950032,300,15460,7,25A,
33.7100,-,2022950032,10,2022950032,300,18080,1,33A,
34.1200,-,2022950032,11,2022950032,300,18760,1,34A,
34.4000,-,2022950032,12,2022950032,300,19150,1,34B,
38.1500,-,2022950032,13,2022950032,300,20840,1,38A,
50.5600,-,2022950032,14,2022950032,300,26880,1,50A,
55.1268,-,2022950031,04,2022950031,300,52800,34,55D,
55.0103,-,2022950031,03,2022950031,300,51200,34,55C,
55.0804,-,2022950031,02,2022950031,300,52800,50,55B,
55.3226,-,2022950031,01,2022950031,300,52800,51,55A,
49.4400,1,2022950030,01,2022950030,300,120370,9,A,
65.0500,1,2022950030,02,2022950030,300,171930,13,D,
45.6200,1,2022950030,03,2022950030,300,117260,6,G,
54.3100,1,2022950030,04,2022950030,300,135030,4,L,
78.7900,2,2022950030,09,2022950030,300,176510,1,K,
74.0500,2,2022950030,06,2022950030,300,175260,3,H,
79.9600,2,2022950030,07,2022950030,300,189710,1,I,
69.6200,2,2022950030,08,2022950030,300,165590,2,J,
75.9800,2,2022950030,05,2022950030,300,202910,6,E,
78.0700,-,2022950029,01,2022950029,300,86900,22,78,
84.9900,-,2022950029,03,2022950029,300,107600,22,84B,
84.9700,-,2022950029,02,2022950029,300,106800,22,84A,
112.4300,-,2022950028,01,2022950028,300,143200,48,112,
84.9700,-,2022950028,03,2022950028,300,107000,48,84,
78.0700,-,2022950028,02,2022950028,300,95700,48,78,
39.9900,-,2022950027,02,2022950027,10,20740,18,39B,
39.9900,-,2022950027,01,2022950027,10,20570,47,39A,
39.9860,-,2022950026,01,2022950026,10,19665,43,39,
42.8360,1,2022950025,01,2022950025,100,86500,36,42A,
45.9430,2,2022950025,04,2022950025,100,86200,36,45,
43.8510,2,2022950025,03,2022950025,100,87800,36,43,
42.9720,1,2022950025,02,2022950025,100,88100,35,42B,
35.9250,1,2022950024,01,2022950024,300,59760,24,35A,
35.5470,1,2022950024,02,2022950024,300,58240,12,35B,
35.9250,1,2022950024,03,2022950024,300,62150,8,35LA,
35.5470,1,2022950024,04,2022950024,300,60570,4,35LB,
55.9900,2,2022950024,10,2022950024,300,96370,8,55L,
52.9310,2,2022950024,06,2022950024,300,87280,10,52T,
54.8930,2,2022950024,07,2022950024,300,89480,11,54,
54.8930,2,2022950024,08,2022950024,300,93060,4,54L,
55.9900,2,2022950024,09,2022950024,300,86530,4,55,
52.9310,2,2022950024,05,2022950024,300,87600,10,52,
74.4984,3,2022950023,13,2022950023,300,149959,3,74,
77.0841,3,2022950023,14,2022950023,300,150217,3,77,
25.2503,1,2022950023,01,2022950023,300,45607,12,25,
27.5632,1,2022950023,02,2022950023,300,50496,12,27A,
27.7128,1,2022950023,03,2022950023,300,50031,12,27B,
47.3143,2,2022950023,04,2022950023,300,97736,12,47A,
73.7453,3,2022950023,12,2022950023,300,148687,6,73,
48.4534,2,2022950023,06,2022950023,300,96713,12,48A,
48.2934,2,2022950023,07,2022950023,300,96423,12,48B,
48.8382,2,2022950023,08,2022950023,300,98336,27,48C,
48.6490,2,2022950023,09,2022950023,300,97953,18,48D,
51.5604,2,2022950023,10,2022950023,300,103060,9,51A,
51.4344,2,2022950023,11,2022950023,300,109810,12,51B,
47.0628,2,2022950023,05,2022950023,300,97230,12,47B,
84.8500,-,2022950022,01,2022950022,100,59570,90,84A,
28.4300,-,2022950021,01,2022950021,300,61433,13,28D,
40.5300,-,2022950021,04,2022950021,300,91685,13,41C,
40.4300,-,2022950021,03,2022950021,300,92718,13,40B,
35.8100,-,2022950021,02,2022950021,300,81980,12,36A,
38.3100,1,2022950020,01,2022950020,100,84730,18,38A,
49.8100,4,2022950020,18,2022950020,100,133560,1,49F,
40.7300,2,2022950020,03,2022950020,100,89910,17,40,
42.5600,2,2022950020,04,2022950020,100,95460,17,42,
43.8200,3,2022950020,05,2022950020,100,96920,8,43A,
43.0300,3,2022950020,06,2022950020,100,97280,17,43B,
44.3600,3,2022950020,07,2022950020,100,99910,17,44A,
44.3000,3,2022950020,08,2022950020,100,97860,17,44B,
46.9200,4,2022950020,09,2022950020,100,129890,1,46,
47.4400,4,2022950020,10,2022950020,100,132500,1,47,
48.8600,4,2022950020,11,2022950020,100,134800,1,48A,
48.5500,4,2022950020,12,2022950020,100,132170,1,48B,
49.9300,4,2022950020,13,2022950020,100,136650,1,49A,
49.7600,4,2022950020,14,2022950020,100,134780,1,49B,
49.8900,4,2022950020,15,2022950020,100,133990,1,49C,
49.0600,4,2022950020,16,2022950020,100,134840,1,49D,
49.6000,4,2022950020,17,2022950020,100,134220,1,49E,
